Alexander Meier,Eintracht Frankfurt,German Bundesliga,1983-01-17,196.0,96.0,Germany,4700000.0
Georges-Kévin Nkoudou,Tottenham Hotspur,English Premier League,1995-02-13,175.0,73.0,France,12000000.0
Martín Montoya Torralbo,Valencia CF,LaLiga,1991-04-14,175.0,73.0,Spain,9000000.0
Matteo Politano,Sassuolo,Italian Serie A,1993-08-03,171.0,65.0,Italy,12000000.0
Mauro Zárate,Watford,English Premier League,1987-03-18,176.0,76.0,Argentina,8500000.0
Marc Albrighton,Leicester City,English Premier League,1989-11-18,175.0,74.0,England,9500000.0
Andre Gray,Watford,English Premier League,1991-06-26,180.0,78.0,England,11000000.0
Mathew Ryan,Brighton & Hove Albion,English Premier League,1992-04-08,184.0,82.0,Australia,8000000.0
Alessandro Gamberini,Chievo Verona,Italian Serie A,1981-08-27,185.0,80.0,Italy,2100000.0
Yoel Rodríguez Oterino,SD Eibar,LaLiga,1988-08-28,185.0,78.0,Spain,6000000.0
Silvan Widmer,Udinese,Italian Serie A,1993-03-05,182.0,79.0,Switzerland,10000000.0
Santiago Gentiletti,Genoa,Italian Serie A,1985-01-09,186.0,77.0,Argentina,5000000.0
Carlos Sánchez,Fiorentina,Italian Serie A,1986-02-06,182.0,82.0,Colombia,6000000.0
Gregoire Defrel,Roma,Italian Serie A,1991-06-17,180.0,79.0,France,11000000.0
Tim Krul,Brighton & Hove Albion,English Premier League,1988-04-03,188.0,74.0,Netherlands,7000000.0
Johannes Geis,Sevilla FC,LaLiga,1993-08-17,181.0,81.0,Germany,9500000.0
Paul Verhaegh,VfL Wolfsburg,German Bundesliga,1983-09-01,178.0,74.0,Netherlands,3400000.0
Håvard Nordtveit,TSG 1899 Hoffenheim,German Bundesliga,1990-06-21,188.0,83.0,Norway,8500000.0
Bruno Miguel Semedo Varela,SL Benfica,Portuguese Primeira Liga,1994-11-04,191.0,87.0,Portugal,9000000.0
Makoto Hasebe,Eintracht Frankfurt,German Bundesliga,1984-01-18,180.0,72.0,Japan,3600000.0
Yoshinori Mutō,1. FSV Mainz 05,German Bundesliga,1992-07-15,179.0,72.0,Japan,12000000.0
Jhon Córdoba,1. FC Köln,German Bundesliga,1993-05-11,185.0,85.0,Colombia,12000000.0
Roberto Rosales,Málaga CF,LaLiga,1988-11-20,175.0,70.0,Venezuela,7000000.0
Marcos Llorente Moreno,Real Madrid CF,LaLiga,1995-01-30,180.0,71.0,Spain,12000000.0
Wallace Fortuna Santos,Lazio,Italian Serie A,1994-10-14,191.0,85.0,Brazil,11500000.0
Pedro Mba Obiang Avomo,West Ham United,English Premier League,1992-03-27,185.0,75.0,Spain,10000000.0
Artur Boruc,Bournemouth,English Premier League,1980-02-20,193.0,87.0,Poland,600000.0
Vlad Chiricheş,Napoli,Italian Serie A,1989-11-14,184.0,75.0,Romania,7500000.0
Cyril Théréau,Fiorentina,Italian Serie A,1983-04-24,189.0,79.0,France,4500000.0
Diego Rolán,Málaga CF,LaLiga,1993-03-24,178.0,70.0,Uruguay,11500000.0
Pedro Henrique Pereira da Silva,Vitória Guimarães,Portuguese Primeira Liga,1992-12-18,190.0,88.0,Brazil,10000000.0
Bruno Miguel Boialvo Gaspar,Fiorentina,Italian Serie A,1993-04-21,180.0,69.0,Portugal,10000000.0
Cristian Tello Herrera,Real Betis Balompié,LaLiga,1991-08-19,178.0,65.0,Spain,10500000.0
Sébastien Haller,Eintracht Frankfurt,German Bundesliga,1994-06-22,190.0,88.0,France,12000000.0
Frederik Sørensen,1. FC Köln,German Bundesliga,1992-04-14,194.0,88.0,Denmark,9500000.0
Leon Britton,Swansea City,English Premier League,1982-09-16,167.0,65.0,England,2700000.0
Vincenzo Grifo,Borussia Mönchengladbach,German Bundesliga,1993-04-07,180.0,72.0,Italy,11500000.0
Sandro Ramírez Castillo,Everton,English Premier League,1995-07-09,175.0,71.0,Spain,13500000.0
Fabian Delph,Manchester City,English Premier League,1989-11-21,174.0,60.0,England,10000000.0
Aleksandar Dragović,Leicester City,English Premier League,1991-03-06,184.0,76.0,Austria,9000000.0
Davy Pröpper,Brighton & Hove Albion,English Premier League,1991-09-02,185.0,79.0,Netherlands,11000000.0
Jordan Pickford,Everton,English Premier League,1994-03-07,185.0,77.0,England,10000000.0
Luis Carlos Correia Pinto,RC Deportivo de La Coruña,LaLiga,1985-05-05,171.0,67.0,Portugal,4900000.0
Zouhair Feddal,Real Betis Balompié,LaLiga,1989-12-23,191.0,83.0,Morocco,8500000.0
Jesús Vallejo Lázaro,Real Madrid CF,LaLiga,1997-01-05,183.0,74.0,Spain,11500000.0
David García Santana,UD Las Palmas,LaLiga,1982-02-25,184.0,82.0,Spain,2100000.0
Joe Allen,Stoke City,English Premier League,1990-03-14,168.0,62.0,Wales,10000000.0
Lucas Hernández,Atlético Madrid,LaLiga,1996-02-14,183.0,76.0,France,13500000.0
Aaron Mooy,Huddersfield Town,English Premier League,1990-09-15,174.0,78.0,Australia,10500000.0
José Gómez Campaña,Levante UD,LaLiga,1993-05-31,179.0,72.0,Spain,10000000.0
Wendell Nascimento Borges,Bayer 04 Leverkusen,German Bundesliga,1993-07-20,176.0,71.0,Brazil,9500000.0
Roman Weidenfeller,Borussia Dortmund,German Bundesliga,1980-08-06,190.0,90.0,Germany,1200000.0
Jonas Hofmann,Borussia Mönchengladbach,German Bundesliga,1992-07-14,176.0,70.0,Germany,11500000.0
Harry Arter,Bournemouth,English Premier League,1989-12-28,176.0,70.0,Republic of Ireland,10000000.0
Mauricio Lemos,UD Las Palmas,LaLiga,1995-12-28,187.0,80.0,Uruguay,10500000.0
Felipe Caicedo,Lazio,Italian Serie A,1988-09-05,183.0,82.0,Ecuador,9000000.0
Stefano Sturaro,Juventus,Italian Serie A,1993-03-09,181.0,82.0,Italy,11500000.0
Pablo Fornals Malla,Villarreal CF,LaLiga,1996-02-22,178.0,67.0,Spain,14000000.0
Sergi Gómez Solà,RC Celta de Vigo,LaLiga,1992-03-28,185.0,77.0,Spain,10500000.0
Lorenzo Pellegrini,Roma,Italian Serie A,1996-06-19,186.0,77.0,Italy,13000000.0
Andrea Masiello,Atalanta,Italian Serie A,1986-02-05,184.0,82.0,Italy,6000000.0
Allan Nyom,West Bromwich Albion,English Premier League,1988-05-10,188.0,81.0,Cameroon,6500000.0
Facundo Roncaglia,RC Celta de Vigo,LaLiga,1987-02-10,179.0,76.0,Argentina,6500000.0
Jonathan De Guzmán,Eintracht Frankfurt,German Bundesliga,1987-09-13,175.0,70.0,Netherlands,8500000.0
Mathieu Debuchy,Arsenal,English Premier League,1985-07-28,177.0,76.0,France,6000000.0
Simon Terodde,VfB Stuttgart,German Bundesliga,1988-03-02,192.0,83.0,Germany,9000000.0
José Luis Garcia del Pozo,Málaga CF,LaLiga,1991-01-11,183.0,74.0,Spain,9500000.0
James Morrison,West Bromwich Albion,English Premier League,1986-05-25,178.0,64.0,Scotland,8000000.0
Fábio Alexandre Silva Coentrão,Sporting CP,Portuguese Primeira Liga,1988-03-11,179.0,66.0,Portugal,6500000.0
Joel Campbell,Real Betis Balompié,LaLiga,1992-06-26,178.0,72.0,Costa Rica,11000000.0
Cristhian Stuani,Girona CF,LaLiga,1986-10-12,184.0,72.0,Uruguay,8500000.0
Jetro Willems,Eintracht Frankfurt,German Bundesliga,1994-03-30,170.0,75.0,Netherlands,9500000.0
Aaron Lennon,Everton,English Premier League,1987-04-16,165.0,63.0,England,8500000.0
Fraser Forster,Southampton,English Premier League,1988-03-17,201.0,93.0,England,7000000.0
Stefano Okaka,Watford,English Premier League,1989-08-09,186.0,90.0,Italy,9500000.0
Ricardo José Araújo Ferreira,SC Braga,Portuguese Primeira Liga,1992-11-25,190.0,76.0,Portugal,10000000.0
Wes Morgan,Leicester City,English Premier League,1984-01-21,186.0,101.0,Jamaica,3600000.0
Jordan Lukaku,Lazio,Italian Serie A,1994-07-25,177.0,86.0,Belgium,10000000.0
Cheikhou Kouyaté,West Ham United,English Premier League,1989-12-21,189.0,83.0,Senegal,8500000.0
Álvaro González Soberón,Villarreal CF,LaLiga,1990-01-08,183.0,75.0,Spain,8500000.0
Charles Dias De Oliveira,SD Eibar,LaLiga,1984-04-04,177.0,75.0,Brazil,5500000.0
Francesco Magnanelli,Sassuolo,Italian Serie A,1984-11-12,181.0,79.0,Italy,5000000.0
Martin Hinteregger,FC Augsburg,German Bundesliga,1992-09-07,185.0,86.0,Austria,10000000.0
Wesley Hoedt,Southampton,English Premier League,1994-03-06,188.0,77.0,Netherlands,10500000.0
Perparim Hetemaj,Chievo Verona,Italian Serie A,1986-12-12,175.0,76.0,Finland,8000000.0
Adnan Januzaj,Real Sociedad,LaLiga,1995-02-05,182.0,75.0,Belgium,12500000.0
Bruno César Zanaki,Sporting CP,Portuguese Primeira Liga,1988-11-03,177.0,75.0,Brazil,9000000.0
Raphael Dias Belloli,Vitória Guimarães,Portuguese Primeira Liga,1996-12-14,176.0,68.0,Brazil,13000000.0
Mame Diouf,Stoke City,English Premier League,1987-12-16,185.0,79.0,Senegal,9000000.0
Mirko Valdifiori,Torino,Italian Serie A,1986-04-21,185.0,71.0,Italy,6000000.0
Rafael Tolói,Atalanta,Italian Serie A,1990-10-10,185.0,75.0,Brazil,9000000.0
Bastian Oczipka,FC Schalke 04,German Bundesliga,1989-01-12,185.0,85.0,Germany,7000000.0
Stefan Bell,1. FSV Mainz 05,German Bundesliga,1991-08-24,192.0,88.0,Germany,9500000.0
Moussa Marega,FC Porto,Portuguese Primeira Liga,1991-04-14,186.0,83.0,Mali,9500000.0
Abdul Rahman Baba,Chelsea,English Premier League,1994-07-02,179.0,70.0,Ghana,10000000.0
Steven Davis,Southampton,English Premier League,1985-01-01,173.0,70.0,Northern Ireland,6500000.0
Amadou Diawara,Napoli,Italian Serie A,1997-07-17,184.0,74.0,Guinea,12000000.0
Henri Saivet,Newcastle United,English Premier League,1990-10-26,175.0,73.0,Senegal,11000000.0
Jeffrey Gouweleeuw,FC Augsburg,German Bundesliga,1991-07-10,187.0,75.0,Netherlands,9000000.0
Ivan Radovanović,Chievo Verona,Italian Serie A,1988-08-29,187.0,80.0,Serbia,7000000.0
Sergio Álvarez Conde,RC Celta de Vigo,LaLiga,1986-08-03,179.0,75.0,Spain,5500000.0
Martín Cáceres,Hellas Verona,Italian Serie A,1987-04-07,180.0,78.0,Uruguay,6500000.0
Marco Höger,1. FC Köln,German Bundesliga,1989-09-16,182.0,83.0,Germany,9000000.0
Scott Dann,Crystal Palace,English Premier League,1987-02-14,188.0,78.0,England,6500000.0
Danny Latza,1. FSV Mainz 05,German Bundesliga,1989-12-07,179.0,76.0,Germany,10000000.0
Onyinye Ndidi,Leicester City,English Premier League,1996-12-16,183.0,74.0,Nigeria,12000000.0
Otávio Edmilson da Silva Monteiro,FC Porto,Portuguese Primeira Liga,1995-02-09,172.0,71.0,Brazil,12000000.0
Jonjo Shelvey,Newcastle United,English Premier League,1992-02-27,184.0,80.0,England,11500000.0
Leroy Fer,Swansea City,English Premier League,1990-01-05,188.0,90.0,Netherlands,10000000.0
Ramiro Funes Mori,Everton,English Premier League,1991-03-05,186.0,78.0,Argentina,9500000.0
Steve Cook,Bournemouth,English Premier League,1991-04-19,185.0,82.0,England,9000000.0
Lewis Holtby,Hamburger SV,German Bundesliga,1990-09-18,176.0,72.0,Germany,10500000.0
Daryl Janmaat,Watford,English Premier League,1989-07-22,185.0,80.0,Netherlands,7500000.0
Patrik Schick,Roma,Italian Serie A,1996-01-24,186.0,73.0,Czech Republic,14500000.0
Alessandro Schöpf,FC Schalke 04,German Bundesliga,1994-02-07,178.0,73.0,Austria,12000000.0
Ladislav Krejčí,Bologna,Italian Serie A,1992-07-05,180.0,68.0,Czech Republic,11500000.0
Harry Maguire,Leicester City,English Premier League,1993-03-05,194.0,100.0,England,10500000.0
Gonzalo Escalante,SD Eibar,LaLiga,1993-03-27,182.0,75.0,Argentina,10500000.0
Shane Long,Southampton,English Premier League,1987-01-22,178.0,70.0,Republic of Ireland,7500000.0
Saido Berahino,Stoke City,English Premier League,1993-08-04,180.0,82.0,England,10500000.0
Imanol Agirretxe Arruti,Real Sociedad,LaLiga,1987-02-24,187.0,78.0,Spain,7500000.0
Martin Harnik,Hannover 96,German Bundesliga,1987-06-10,186.0,80.0,Austria,7500000.0
Aarón Martín Caricol,RCD Espanyol,LaLiga,1997-04-22,180.0,72.0,Spain,9500000.0
Boštjan Cesar,Chievo Verona,Italian Serie A,1982-07-09,191.0,89.0,Slovenia,2300000.0
Ricardo Jorge da Luz Horta,SC Braga,Portuguese Primeira Liga,1994-09-15,173.0,63.0,Portugal,11000000.0
Pedro Alcalá Guirado,Girona CF,LaLiga,1989-03-19,196.0,93.0,Spain,6000000.0
João Maria Palhinha Gonçalves,Sporting CP,Portuguese Primeira Liga,1995-07-09,190.0,82.0,Portugal,10000000.0
Leon Bailey,Bayer 04 Leverkusen,German Bundesliga,1997-08-09,180.0,75.0,Jamaica,12000000.0
Matthias Lehmann,1. FC Köln,German Bundesliga,1983-05-28,179.0,75.0,Germany,2300000.0
Julian Korb,Hannover 96,German Bundesliga,1992-03-21,177.0,70.0,Germany,7500000.0
Danny Ings,Liverpool,English Premier League,1992-07-23,178.0,73.0,England,10000000.0
Lukas Rupp,TSG 1899 Hoffenheim,German Bundesliga,1991-01-08,178.0,73.0,Germany,9000000.0
Tobias Strobl,Borussia Mönchengladbach,German Bundesliga,1990-05-12,188.0,77.0,Germany,7500000.0
Marko Rog,Napoli,Italian Serie A,1995-07-19,180.0,73.0,Croatia,12500000.0
Javier Manquillo Gaitán,Newcastle United,English Premier League,1994-05-05,178.0,76.0,Spain,9000000.0
Nils Petersen,SC Freiburg,German Bundesliga,1988-12-06,188.0,85.0,Germany,8000000.0
Tom Cleverley,Watford,English Premier League,1989-08-12,175.0,67.0,England,8000000.0
Darren Fletcher,Stoke City,English Premier League,1984-02-01,183.0,83.0,Scotland,4500000.0
Jakub Jankto,Udinese,Italian Serie A,1996-01-19,184.0,74.0,Czech Republic,12000000.0
Christian Atsu,Newcastle United,English Premier League,1992-01-10,165.0,65.0,Ghana,9500000.0
Javier López Rodríguez,RCD Espanyol,LaLiga,1986-01-21,180.0,76.0,Spain,5000000.0
Sam Vokes,Burnley,English Premier League,1989-10-21,188.0,90.0,Wales,9000000.0
Péter Gulácsi,RB Leipzig,German Bundesliga,1990-05-06,190.0,83.0,Hungary,6000000.0
Etienne Capoue,Watford,English Premier League,1988-07-11,190.0,87.0,France,7500000.0
Davide Santon,Inter,Italian Serie A,1991-01-02,187.0,77.0,Italy,7500000.0
Jairo Samperio Bustara,1. FSV Mainz 05,German Bundesliga,1993-07-11,172.0,69.0,Spain,10500000.0
Pascal Groß,Brighton & Hove Albion,English Premier League,1991-06-15,181.0,76.0,Germany,9500000.0
Stefan Kießling,Bayer 04 Leverkusen,German Bundesliga,1984-01-25,191.0,81.0,Germany,4800000.0
Mark Noble,West Ham United,English Premier League,1987-05-08,180.0,76.0,England,5500000.0
Emerson Palmieri dos Santos,Roma,Italian Serie A,1994-08-03,176.0,63.0,Italy,8500000.0
Geoff Cameron,Stoke City,English Premier League,1985-07-11,191.0,84.0,United States,5000000.0
Christian Fuchs,Leicester City,English Premier League,1986-04-07,187.0,89.0,Austria,5000000.0
Fabian Frei,1. FSV Mainz 05,German Bundesliga,1989-01-08,183.0,77.0,Switzerland,7500000.0
Renan Bardini Bressan,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1988-11-03,182.0,75.0,Belarus,7500000.0
Jesús Gámez Duarte,Newcastle United,English Premier League,1985-04-10,177.0,75.0,Spain,4300000.0
Tony Jantschke,Borussia Mönchengladbach,German Bundesliga,1990-04-07,177.0,76.0,Germany,7000000.0
Wilson Bruno Naval Costa Eduardo,SC Braga,Portuguese Primeira Liga,1990-07-08,179.0,73.0,Portugal,8500000.0
Mattia Destro,Bologna,Italian Serie A,1991-03-20,178.0,72.0,Italy,9500000.0
Muhamed Bešić,Everton,English Premier League,1992-09-10,180.0,80.0,Bosnia Herzegovina,9000000.0
Mattia Caldara,Atalanta,Italian Serie A,1994-05-05,187.0,80.0,Italy,10500000.0
Alexis Ruano Delgado,Deportivo Alavés,LaLiga,1985-08-04,183.0,75.0,Spain,5000000.0
Niklas Moisander,SV Werder Bremen,German Bundesliga,1985-09-29,183.0,76.0,Finland,5000000.0
Alejandro Gálvez Jimena,SD Eibar,LaLiga,1989-06-06,188.0,79.0,Spain,7000000.0
Jonathan Calleri,UD Las Palmas,LaLiga,1993-09-23,181.0,77.0,Argentina,10500000.0
Sebastián Cristóforo,Fiorentina,Italian Serie A,1993-08-23,175.0,68.0,Uruguay,8500000.0
Jay Rodriguez,West Bromwich Albion,English Premier League,1989-07-29,185.0,80.0,England,8000000.0
Albin Ekdal,Hamburger SV,German Bundesliga,1989-07-28,186.0,75.0,Sweden,8000000.0
Papa Kouli Diop,RCD Espanyol,LaLiga,1986-03-19,179.0,77.0,Senegal,5000000.0
Luca Rossettini,Genoa,Italian Serie A,1985-05-09,187.0,82.0,Italy,4400000.0
Timmy Chandler,Eintracht Frankfurt,German Bundesliga,1990-03-29,186.0,81.0,United States,7000000.0
Federico Viviani,Ferrara (SPAL),Italian Serie A,1992-03-24,180.0,75.0,Italy,10000000.0
Filip Krovinović,SL Benfica,Portuguese Primeira Liga,1995-08-29,175.0,70.0,Croatia,10500000.0
Jasmin Kurtić,Atalanta,Italian Serie A,1989-01-10,186.0,88.0,Slovenia,7500000.0
Gil Bastiao Dias,Fiorentina,Italian Serie A,1996-09-28,183.0,78.0,Portugal,11000000.0
Timothy Fosu-Mensah,Crystal Palace,English Premier League,1998-01-02,190.0,78.0,Netherlands,12000000.0
Lorenzo De Silvestri,Torino,Italian Serie A,1988-05-23,186.0,84.0,Italy,6000000.0
Alberto Paloschi,Ferrara (SPAL),Italian Serie A,1990-01-04,182.0,80.0,Italy,9000000.0
Guilherme dos Santos Torres,RC Deportivo de La Coruña,LaLiga,1991-04-05,179.0,77.0,Brazil,7500000.0
Gabriel Mercado,Sevilla FC,LaLiga,1987-03-18,180.0,83.0,Argentina,5500000.0
Gabriel Barbosa Almeida,SL Benfica,Portuguese Primeira Liga,1996-08-30,178.0,68.0,Brazil,12000000.0
Fabio Borini,Milan,Italian Serie A,1991-03-23,180.0,74.0,Italy,9000000.0
Ciaran Clark,Newcastle United,English Premier League,1989-09-26,185.0,88.0,Republic of Ireland,7500000.0
Luca Cigarini,Cagliari,Italian Serie A,1986-06-20,175.0,72.0,Italy,6500000.0
Riccardo Meggiorini,Chievo Verona,Italian Serie A,1985-09-04,182.0,78.0,Italy,7000000.0
Michel Macedo Rocha Machado,UD Las Palmas,LaLiga,1990-02-15,176.0,70.0,Brazil,7000000.0
James Collins,West Ham United,English Premier League,1983-08-23,188.0,83.0,Wales,3100000.0
Admir Mehmedi,Bayer 04 Leverkusen,German Bundesliga,1991-03-16,183.0,78.0,Switzerland,9000000.0
Costel Pantilimon,RC Deportivo de La Coruña,LaLiga,1987-02-01,203.0,110.0,Romania,4900000.0
Gianluca Lapadula,Genoa,Italian Serie A,1990-02-07,178.0,69.0,Italy,9000000.0
Khouma Babacar,Fiorentina,Italian Serie A,1993-03-17,185.0,76.0,Senegal,10500000.0
Renato Júnior Luz Sanches,Swansea City,English Premier League,1997-08-18,176.0,70.0,Portugal,12000000.0
Mariano Izco,Crotone,Italian Serie A,1983-03-13,180.0,77.0,Argentina,3700000.0
Steve Mounié,Huddersfield Town,English Premier League,1994-09-29,190.0,80.0,Benin,11000000.0
Daniel Brosinski,1. FSV Mainz 05,German Bundesliga,1988-07-17,178.0,70.0,Germany,6000000.0
Roger Martí Salvador,Levante UD,LaLiga,1991-01-03,179.0,74.0,Spain,9500000.0
Dyego Wilverson Ferreira Sousa,SC Braga,Portuguese Primeira Liga,1989-09-14,190.0,83.0,Brazil,8000000.0
Andrés Eduardo Fernández Moreno,Villarreal CF,LaLiga,1986-12-16,184.0,86.0,Spain,4900000.0
Alessandro Matri,Sassuolo,Italian Serie A,1984-08-19,183.0,80.0,Italy,6000000.0
Tin Jedvaj,Bayer 04 Leverkusen,German Bundesliga,1995-11-28,184.0,81.0,Croatia,10000000.0
Eneko Bóveda Altube,Athletic Club de Bilbao,LaLiga,1988-12-14,180.0,77.0,Spain,6000000.0
Fabian Lustenberger,Hertha BSC Berlin,German Bundesliga,1988-05-02,180.0,70.0,Switzerland,6000000.0
Jordan Ayew,Swansea City,English Premier League,1991-09-11,182.0,81.0,Ghana,9500000.0
Marco Storari,Milan,Italian Serie A,1977-01-07,187.0,76.0,Italy,525000.0
Asier Riesgo Unamuno,SD Eibar,LaLiga,1983-10-06,185.0,76.0,Spain,3900000.0
Iago Herrerín Buisán,Athletic Club de Bilbao,LaLiga,1988-01-25,187.0,89.0,Spain,5000000.0
Gregory van der Wiel,Cagliari,Italian Serie A,1988-02-03,183.0,78.0,Netherlands,6000000.0
Jakub Błaszczykowski,VfL Wolfsburg,German Bundesliga,1985-12-14,176.0,77.0,Poland,7000000.0
Ermin Bičakčić,TSG 1899 Hoffenheim,German Bundesliga,1990-01-24,185.0,85.0,Bosnia Herzegovina,7500000.0
Leonardo Spinazzola,Atalanta,Italian Serie A,1993-03-25,186.0,75.0,Italy,10500000.0
Anthony Knockaert,Brighton & Hove Albion,English Premier League,1991-11-20,172.0,69.0,France,9500000.0
Peter Pekarík,Hertha BSC Berlin,German Bundesliga,1986-10-30,176.0,70.0,Slovakia,5500000.0
Ja Cheol Koo,FC Augsburg,German Bundesliga,1989-02-27,183.0,77.0,Korea Republic,8000000.0
Fábio Santos Martins,SC Braga,Portuguese Primeira Liga,1993-07-24,178.0,70.0,Portugal,10500000.0
Manuel Schmiedebach,Hannover 96,German Bundesliga,1988-12-05,171.0,70.0,Germany,6000000.0
Levin Öztunali,1. FSV Mainz 05,German Bundesliga,1996-03-15,184.0,80.0,Germany,11500000.0
Miloš Jojić,1. FC Köln,German Bundesliga,1992-03-19,177.0,79.0,Serbia,9500000.0
Santiago Mina Lorenzo,Valencia CF,LaLiga,1995-12-07,181.0,77.0,Spain,11000000.0
Giampaolo Pazzini,Hellas Verona,Italian Serie A,1984-08-02,180.0,78.0,Italy,6000000.0
Valentin Stocker,Hertha BSC Berlin,German Bundesliga,1989-04-12,179.0,72.0,Switzerland,8000000.0
Juan Pablo Añor,Málaga CF,LaLiga,1994-01-24,175.0,65.0,Venezuela,12500000.0
Luca Antonelli,Milan,Italian Serie A,1987-02-11,184.0,79.0,Italy,5500000.0
David Timor Copoví,Girona CF,LaLiga,1989-10-17,186.0,80.0,Spain,7500000.0
Breel Embolo,FC Schalke 04,German Bundesliga,1997-02-14,185.0,86.0,Switzerland,14000000.0
André Hahn,Hamburger SV,German Bundesliga,1990-08-13,185.0,80.0,Germany,9000000.0
Alfred Duncan,Sassuolo,Italian Serie A,1993-03-10,178.0,78.0,Ghana,10500000.0
Marc Stendera,Eintracht Frankfurt,German Bundesliga,1995-12-10,173.0,73.0,Germany,12000000.0
Andrea Ranocchia,Inter,Italian Serie A,1988-02-16,195.0,81.0,Italy,6000000.0
Bernardo Espinosa,Girona CF,LaLiga,1989-07-11,192.0,84.0,Colombia,7500000.0
Nenad Tomović,Chievo Verona,Italian Serie A,1987-08-30,184.0,79.0,Serbia,6000000.0
Robbie Brady,Burnley,English Premier League,1992-01-14,175.0,69.0,Republic of Ireland,9500000.0
Lazar Marković,Liverpool,English Premier League,1994-03-02,175.0,65.0,Serbia,10000000.0
Sebastian De Maio,Bologna,Italian Serie A,1987-03-05,190.0,90.0,France,5500000.0
Carlos Soler Barragán,Valencia CF,LaLiga,1997-01-02,180.0,76.0,Spain,12000000.0
Jon Ander Serantes Simón,CD Leganés,LaLiga,1989-10-24,183.0,76.0,Spain,6000000.0
Carlos Manuel Cardoso Mané,VfB Stuttgart,German Bundesliga,1994-03-11,173.0,67.0,Portugal,10500000.0
Aritz Elustondo,Real Sociedad,LaLiga,1994-03-28,180.0,71.0,Spain,9500000.0
Óscar Romero,Deportivo Alavés,LaLiga,1992-07-04,176.0,73.0,Paraguay,10000000.0
Víctor Laguardia Cisneros,Deportivo Alavés,LaLiga,1989-11-05,185.0,75.0,Spain,7500000.0
Yussuf Poulsen,RB Leipzig,German Bundesliga,1994-06-15,193.0,78.0,Denmark,11000000.0
Aaron Cresswell,West Ham United,English Premier League,1989-12-15,170.0,66.0,England,7000000.0
Douglas Renato de Jesus,Vitória Guimarães,Portuguese Primeira Liga,1983-03-09,188.0,87.0,Brazil,3100000.0
Víctor Camarasa Ferrando,Real Betis Balompié,LaLiga,1994-05-28,183.0,76.0,Spain,11500000.0
Paolo Hurtado,Vitória Guimarães,Portuguese Primeira Liga,1990-07-27,176.0,72.0,Peru,9000000.0
Aythami Artiles Oliva,UD Las Palmas,LaLiga,1986-04-02,184.0,78.0,Spain,5000000.0
Adrián González Morales,Málaga CF,LaLiga,1988-05-25,183.0,76.0,Spain,7500000.0
Mërgim Mavraj,Hamburger SV,German Bundesliga,1986-06-09,189.0,84.0,Albania,5000000.0
Aaron Hunt,Hamburger SV,German Bundesliga,1986-09-04,183.0,73.0,Germany,7500000.0
Florian Niederlechner,SC Freiburg,German Bundesliga,1990-10-24,186.0,86.0,Germany,9000000.0
James Tarkowski,Burnley,English Premier League,1992-11-19,191.0,81.0,England,8500000.0
Charly Musonda,Chelsea,English Premier League,1996-10-15,173.0,66.0,Belgium,12500000.0
Simon Francis,Bournemouth,English Premier League,1985-02-16,183.0,90.0,England,4400000.0
Daniel Castelo Podence,Sporting CP,Portuguese Primeira Liga,1995-10-21,165.0,58.0,Portugal,11500000.0
Erdem Şen,CS Marítimo,Portuguese Primeira Liga,1989-01-05,180.0,75.0,Belgium,6000000.0
Matthew Lowton,Burnley,English Premier League,1989-06-09,180.0,78.0,England,6000000.0
Ricardo José Monteiro,Rio Ave FC,Portuguese Primeira Liga,1983-10-07,188.0,78.0,Portugal,4500000.0
Chancel Mbemba,Newcastle United,English Premier League,1994-08-08,182.0,82.0,DR Congo,9000000.0
Cristiano Piccini,Sporting CP,Portuguese Primeira Liga,1992-09-26,189.0,79.0,Italy,8500000.0
Łukasz Skorupski,Roma,Italian Serie A,1991-05-05,187.0,84.0,Poland,6500000.0
Lucas Torreira,Sampdoria,Italian Serie A,1996-02-11,168.0,64.0,Uruguay,11500000.0
Marko Pjaca,Juventus,Italian Serie A,1995-05-06,186.0,85.0,Croatia,12500000.0
José Pedro Malheiro de Sá,FC Porto,Portuguese Primeira Liga,1993-01-17,192.0,85.0,Portugal,7500000.0
Federico Cartabia,RC Deportivo de La Coruña,LaLiga,1993-01-20,169.0,65.0,Argentina,10500000.0
Dario Dainelli,Chievo Verona,Italian Serie A,1979-06-09,191.0,78.0,Italy,1000000.0
Luka Milivojević,Crystal Palace,English Premier League,1991-04-07,186.0,80.0,Serbia,8500000.0
Benjamin Henrichs,Bayer 04 Leverkusen,German Bundesliga,1997-02-23,183.0,77.0,Germany,11000000.0
Dennis Praet,Sampdoria,Italian Serie A,1994-05-14,181.0,78.0,Belgium,10500000.0
Gelson Tavares Fernandes,Eintracht Frankfurt,German Bundesliga,1986-09-02,179.0,70.0,Switzerland,5500000.0
André Gomes Magalhães Almeida,SL Benfica,Portuguese Primeira Liga,1990-09-10,186.0,80.0,Portugal,7500000.0
Mattia De Sciglio,Juventus,Italian Serie A,1992-10-20,183.0,74.0,Italy,8500000.0
Omar Mascarell González,Eintracht Frankfurt,German Bundesliga,1993-02-02,181.0,74.0,Spain,8500000.0
Thomas Heurtaux,Hellas Verona,Italian Serie A,1988-07-03,183.0,78.0,France,6000000.0
Giovanni Simeone,Fiorentina,Italian Serie A,1995-07-05,180.0,81.0,Argentina,12500000.0
